Entity,Year,Coal,Elec_Generated,Other_Fossil_Fuels,Gas,Oil,Other_Renewables,Hydro,Nuclear,Solar,Wind,Pry_Energy_Consumption,CO2_Emissions,Population,GDP
Canada,2020,146.17805,653.36,2400.6812,1152.9052,1101.5979,31.955,1015.1783,245.74895,11.241582,93.92787,3821.6829,526581600.0,38171901.0,1620000000000.0
Canada,2021,131.23723,646.77,2464.9048,1186.283,1147.3846,32.493,1000.6942,230.96967,15.816355,97.59359,3866.976,540311600.0,38454058.0,1700000000000.0
Canada,2022,106.97667,659.65,2541.371,1238.1349,1196.2596,29.123,1036.9233,216.73698,18.38104,100.052414,3971.9736,550611650.0,38821260.0,1760000000000.0
Chile,1990,30.291498,18.398,126.16681,16.51975,79.35556,3.074,26.439705,0.0,0.0,0.0,155.6806,32908116.0,13437178.0,134000000000.0
Chile,1991,24.885874,19.963,132.82468,19.455828,88.48297,3.298,38.841988,0.0,0.0,0.0,174.9642,30891810.0,13662481.0,144000000000.0
Chile,1992,21.517824,22.35,139.12952,21.762054,95.84964,5.564,49.500443,0.0,0.0,0.0,194.19398,32000644.0,13884580.0,160000000000.0
Chile,1993,21.70972,24.013,148.7303,22.534037,104.486534,5.586,50.91143,0.0,0.0,0.0,205.22807,34097850.0,14102276.0,170000000000.0
Chile,1994,25.60577,25.276,159.55412,21.734144,112.2142,5.701,50.225857,0.0,0.0,0.0,215.48125,37974868.0,14316262.0,179000000000.0
Chile,1995,27.604967,28.027,171.78818,20.827003,123.35619,5.998,54.449226,0.0,0.0,0.0,232.23555,41562532.0,14527382.0,197000000000.0
Chile,1996,38.252766,30.791,190.40225,21.1666,130.9829,5.548,49.89466,0.0,0.0,0.0,245.84499,48226292.0,14734050.0,210000000000.0
Chile,1997,49.79768,33.292,219.48001,28.799368,140.88297,5.564,56.014683,0.0,0.0,0.0,281.05872,55941976.0,14932435.0,222000000000.0
Chile,1998,46.85378,35.495,230.64337,39.77111,144.0185,3.706,47.12629,0.0,0.0,0.0,281.4758,57258476.0,15127801.0,228000000000.0
Chile,1999,48.350563,38.384,248.3395,54.32838,145.66054,4.629,40.14704,0.0,0.0,0.0,293.1152,61407950.0,15319309.0,225000000000.0
Chile,2000,37.3637,38.9,246.57965,70.140526,139.07541,4.389,56.42231,0.0,0.0,0.0,307.39124,58502596.0,15503637.0,233000000000.0
Chile,2001,29.314577,40.62,244.26062,79.50152,135.44452,5.372,63.691242,0.0,0.0,0.020564528,313.34488,52918384.0,15683853.0,240000000000.0
Chile,2002,29.547176,42.37,247.41664,80.177216,137.69225,5.685,67.679016,0.0,0.0,0.020431831,320.8014,54835572.0,15857924.0,243000000000.0
Chile,2003,28.250431,45.14,251.50714,86.73886,136.51785,5.411,65.5515,0.0,0.0,0.020300861,322.48972,55100196.0,16024753.0,251000000000.0
Chile,2004,32.723408,48.66,277.37488,94.15018,150.5013,6.483,60.426334,0.0,0.0,0.01440825,344.299,59228428.0,16187322.0,264000000000.0
Chile,2005,32.07011,50.62,278.3596,91.077576,155.2119,5.714,73.23324,0.0,0.0,0.020043889,357.32693,61127496.0,16348781.0,278000000000.0
Chile,2006,40.03847,53.57,284.81113,84.2835,160.48915,4.568,80.28323,0.0,0.0,0.019917833,369.6823,64051904.0,16509198.0,293000000000.0
Chile,2007,47.52157,55.98,297.50623,49.681034,200.30362,8.606,63.154514,0.0,0.0,0.031669445,369.29858,70476430.0,16671572.0,306000000000.0
Chile,2008,50.81752,56.37,289.55493,27.651487,211.0859,11.454,68.18928,0.0,0.0,0.10712833,369.30566,70552540.0,16838987.0,314000000000.0
Chile,2009,46.457573,56.69,273.00623,27.949215,198.59944,10.827,70.31856,0.0,0.0,0.22066388,354.37238,65959824.0,17009728.0,307000000000.0
Chile,2010,52.229164,58.26,291.75623,57.397537,182.12952,10.893,60.395134,0.0,0.0,0.90296805,363.94763,71347520.0,17181462.0,321000000000.0
Chile,2011,66.98647,62.04,314.42792,58.36515,189.07631,13.773,56.580017,0.0,0.0,0.9313097,385.7118,78071464.0,17351811.0,339000000000.0
Chile,2012,78.09894,65.76,327.24335,53.008377,196.13606,19.1,55.282967,0.0,0.000933328,1.119772,402.74655,79620824.0,17519114.0,360000000000.0
Chile,2013,87.78789,68.17,335.98645,53.12584,195.0727,22.013,54.255466,0.0,0.018414443,1.4855585,413.7593,81736820.0,17687006.0,371000000000.0
Chile,2014,88.5578,69.95,326.0216,43.98931,193.4745,15.929,62.43137,0.0,1.2426983,3.9095538,409.53394,77589860.0,17864191.0,378000000000.0
Chile,2015,85.05484,71.75,323.49213,48.242855,190.19441,17.768,63.61206,0.0,3.6627123,5.694689,414.2298,81782160.0,18047628.0,386000000000.0
Chile,2016,86.26053,73.36,346.34103,59.163006,200.9175,21.459,52.712814,0.0,6.827152,6.5636663,433.90335,84250500.0,18267225.0,393000000000.0
Chile,2017,89.68967,74.22,349.837,56.14597,204.00137,23.739,56.75396,0.0,10.36825,9.648666,450.3469,84138260.0,18558865.0,398000000000.0
Chile,2018,86.561676,76.74,354.32806,56.366688,211.3997,29.092,61.822098,0.0,13.542739,9.492591,468.27765,84438856.0,18893186.0,414000000000.0
Chile,2019,87.08458,77.39,362.76712,65.13059,210.55196,25.185,56.51611,0.0,16.607224,12.903667,473.9787,91977080.0,19197747.0,417000000000.0
Chile,2020,73.145775,77.75,328.05585,62.354355,192.55574,22.664,57.04545,0.0,19.998781,14.713266,442.47766,80178160.0,19370619.0,392000000000.0
Chile,2021,81.11111,81.51,360.71533,68.2293,211.37491,20.762,47.2893,0.0,28.129797,19.960268,476.857,83655176.0,19456323.0,438000000000.0
Chile,2022,66.24292,83.22,367.13782,72.65661,228.23827,19.06,53.153625,0.0,40.967697,23.186054,503.5053,82536910.0,19553032.0,448000000000.0
China,1985,4736.2646,410.69,5877.182,130.31711,1010.60034,0.0,273.189,0.0,0.0,0.0,6150.371,1998083000.0,1059807821.0,2750000000000.0
China,1986,4951.424,449.53,6164.527,138.6824,1074.4205,0.0,279.5793,0.0,0.0,0.0,6444.106,2104213400.0,1077233612.0,2930000000000.0
China,1987,5372.2417,497.267,6654.4683,139.99261,1142.2338,0.0,295.77072,0.0,0.0,0.0,6950.239,2257738500.0,1096217446.0,3180000000000.0
China,1988,5771.2236,545.21,7144.303,143.72173,1229.358,0.0,322.80865,0.0,0.0,0.0,7467.112,2425893600.0,1115244161.0,3350000000000.0
China,1989,6046.902,584.81,7486.3027,151.6738,1287.7268,0.0,350.1341,0.0,0.0,0.0,7836.4365,2463654400.0,1133991005.0,3380000000000.0
China,1990,6134.5166,621.2,7563.2725,154.18336,1274.5724,0.184,374.78055,0.0,0.005913972,0.005973722,7938.249,2484854800.0,1153582718.0,3390000000000.0
China,1991,6433.4272,677.55,7968.69,156.11848,1379.1438,0.184,368.7039,0.0,0.005913972,0.026881723,8337.61,2606096100.0,1170788527.0,3510000000000.0
China,1992,6731.4966,753.94,8386.55,159.14207,1495.9119,0.323,386.4373,0.0,0.008870971,0.38829136,8773.708,2730787600.0,1184574240.0,3760000000000.0
China,1993,7170.3564,811.59,9003.102,168.96878,1663.7761,0.334,449.00748,4.551374,0.011827944,0.62724,9457.634,2921651000.0,1197308569.0,4130000000000.0
China,1994,7641.667,927.8,9509.277,176.97124,1690.6384,1.429,495.08563,41.87037,0.014784943,1.1350057,10048.812,3103739000.0,1209003100.0,4440000000000.0
China,1995,7736.85,1007.03,9741.276,178.79547,1825.6307,9.582,563.543,36.41383,0.020698916,1.8219833,10352.658,3361637000.0,1220133927.0,4810000000000.0
China,1996,8095.389,1081.31,10305.78,187.36234,2023.0286,4.855,555.82526,40.684288,0.026612887,0.2777778,10907.449,3508818200.0,1230944812.0,5130000000000.0
China,1997,7931.912,1135.55,10351.442,197.98524,2221.5454,8.651,579.51074,40.91129,0.032526944,0.5854242,10981.134,3515594200.0,1241139619.0,5290000000000.0
China,1998,7871.717,1167.0,10363.471,204.16347,2287.5908,7.878,588.1156,40.008957,0.041397776,1.0513738,11000.566,3364587500.0,1250847121.0,5340000000000.0
China,1999,8099.032,1239.3,10752.908,216.63077,2437.2446,8.006,581.285,42.418007,0.050268885,1.4008363,11386.067,3557274600.0,1260176650.0,5580000000000.0
China,2000,8211.406,1355.6,11085.259,246.95747,2626.8958,8.06,657.664,47.491486,0.06505389,1.7443249,11800.283,3649226500.0,1269581164.0,5950000000000.0
China,2001,8635.754,1480.79,11595.461,276.4577,2683.249,8.112,815.0305,49.25513,0.09107139,2.1128333,12470.0625,3728509700.0,1278725057.0,6330000000000.0
China,2002,9467.457,1654.01,12657.19,294.1357,2895.598,8.085,840.53674,70.37826,0.14010417,2.4441555,13580.49,4103046400.0,1286866839.0,6810000000000.0
China,2003,11283.059,1910.58,14859.567,341.74728,3234.7622,8.051,822.7072,120.6185,0.18560806,2.8913352,15818.756,4841118700.0,1294517315.0,7250000000000.0
China,2004,13155.28,2203.31,17332.893,399.8397,3777.772,8.023,1018.7907,139.55797,0.21900554,3.6821108,18509.135,5217351000.0,1302100319.0,7830000000000.0
China,2005,15405.105,2500.26,19713.344,469.75107,3838.487,16.938,1136.8239,145.87096,0.24052666,5.5723767,21027.164,5882106400.0,1310027138.0,8600000000000.0
China,2006,16918.38,2865.72,21612.988,577.8375,4116.769,22.712,1239.9875,149.74545,0.27031332,10.5616255,23048.332,6494330400.0,1318054037.0,9490000000000.0
China,2007,18423.912,3281.54,23448.26,710.77893,4313.5674,31.429,1372.1426,168.5819,0.32234886,15.493363,25049.576,6983547400.0,1325813580.0,10400000000000.0
China,2008,18715.92,3495.76,23943.34,819.32904,4408.092,47.384,1789.8945,184.42581,0.42712888,36.81176,26020.463,7501497300.0,1333821009.0,10800000000000.0
China,2009,19605.02,3714.64,25087.559,902.24023,4580.2983,66.509,1719.3163,187.72626,0.77916664,77.120735,27158.898,7891078000.0,1342522709.0,11600000000000.0
China,2010,20340.541,4207.16,26643.771,1088.7405,5214.49,79.411,1974.5,199.07062,1.9456807,137.11253,29055.61,8620576000.0,1351561511.0,12900000000000.0
China,2011,22143.604,4713.02,28885.965,1351.6287,5390.7334,88.139,1898.0785,230.8353,7.2000885,204.41629,31336.535,9532332000.0,1360250657.0,13700000000000.0
China,2012,22422.357,4987.54,29585.432,1508.7758,5654.2993,96.12,2365.7258,258.69043,9.855914,282.55618,32624.178,9779292000.0,1369520865.0,14800000000000.0
China,2013,22902.13,5431.63,30528.387,1718.7853,5907.4697,118.464,2479.0735,291.60797,22.822338,376.8275,33852.562,9956329000.0,1379008046.0,15900000000000.0
China,2014,22804.703,5794.45,30830.85,1883.6313,6142.5166,147.624,2870.8083,346.31763,63.696743,432.8128,34729.066,9990257000.0,1387951973.0,17100000000000.0
China,2015,22329.041,5814.58,30885.832,1946.8953,6609.8955,172.514,3001.3591,442.86957,106.32008,499.7926,35135.99,9863457000.0,1396134164.0,18300000000000.0
China,2016,21675.78,6133.16,30593.768,2094.411,6823.578,198.27,3087.3403,547.62866,178.09781,644.79254,35277.71,9762714000.0,1404052626.0,19500000000000.0
China,2017,21915.443,6604.44,31511.137,2412.5217,7183.172,254.016,3100.5762,633.5887,313.5,810.629,36649.383,10006343000.0,1412354742.0,20900000000000.0
China,2018,22352.146,7166.14,32720.146,2839.26,7528.7407,299.108,3171.9277,748.9546,468.02914,967.807,38409.645,10332993000.0,1419008963.0,22300000000000.0
China,2019,22922.236,7503.43,33897.516,3083.7683,7891.5103,359.759,3354.375,882.02563,590.45776,1068.3596,40188.543,10713984000.0,1423520354.0,23600000000000.0
China,2020,23402.553,7779.07,34728.39,3366.1726,7959.6665,432.86,3471.19,922.8886,685.72406,1225.164,41493.71,10905693000.0,1426106083.0,24200000000000.0
China,2021,24315.475,8534.26,36292.246,3802.6792,8174.094,529.582,3401.68,1023.2132,855.6533,1716.0167,43847.004,11447913000.0,1426437276.0,26200000000000.0
China,2022,24397.78,8848.73,36372.65,3776.4749,8198.392,582.571,3384.379,1045.2003,1113.9504,1988.3834,44516.312,11350538000.0,1425179562.0,27000000000000.0
Colombia,1990,18.581999,38.245705,170.30153,37.4195,114.30004,0.875,81.30494,0.0,0.0,0.0,252.48114,56897744.0,32440064.0,254000000000.0
Colombia,1991,23.368855,40.12351,176.32446,38.5825,114.3731,0.859,81.98572,0.0,0.0,0.0,259.16888,56654080.0,33098371.0,259000000000.0
Colombia,1992,39.08699,36.6131,201.53711,37.965748,124.484375,1.085,65.883446,0.0,0.0,0.0,268.5059,61494680.0,33760570.0,271000000000.0
Colombia,1993,40.98213,41.691086,208.5735,39.416748,128.17462,1.242,82.37105,0.0,0.0,0.0,292.18634,63337804.0,34441479.0,286000000000.0
Colombia,1994,46.90854,45.024284,220.176,38.9965,134.27097,1.417,94.79632,0.0,0.0,0.0,316.38965,67037376.0,35127408.0,301000000000.0
Colombia,1995,41.97691,47.48347,227.60977,41.4725,144.16035,1.523,94.592316,0.0,0.0,0.0,323.72476,59420744.0,35804671.0,316000000000.0
Colombia,1996,32.54101,48.37112,230.67043,45.102753,153.02666,1.583,104.34512,0.0,0.0,0.0,336.59888,59912670.0,36462740.0,322000000000.0
Colombia,1997,38.5406,49.90634,247.55447,56.739998,152.27386,1.542,93.07348,0.0,0.0,0.0,342.1698,65256204.0,37121156.0,334000000000.0
Colombia,1998,36.65299,50.283142,253.80176,65.886246,151.26253,1.698,91.02111,0.0,0.0,0.0,346.52112,65798796.0,37792170.0,335000000000.0
Colombia,1999,29.272049,47.77472,221.76324,56.909,135.5822,1.459,99.65248,0.0,0.0,0.0,322.87454,55475790.0,38454863.0,322000000000.0
Colombia,2000,31.437815,42.81,221.47385,57.358074,132.67795,1.583,91.12174,0.0,0.005426111,0.0,314.18436,56591360.0,39089939.0,331000000000.0
Colombia,2001,30.95842,43.14,222.34348,59.38993,131.99512,1.583,92.93004,0.0,0.007840222,0.0,316.8647,56848172.0,39709264.0,336000000000.0
Colombia,2002,25.461409,44.71,216.20808,59.986813,130.75986,1.567,99.14709,0.0,0.013576223,0.0,316.9361,55901212.0,40324683.0,345000000000.0
Colombia,2003,28.22483,46.2,216.34874,57.499798,130.62411,1.58,104.915924,0.0,0.018575305,0.0,322.86337,57378090.0,40937426.0,358000000000.0
Colombia,2004,24.698715,49.33,227.41324,61.348198,141.36633,1.491,110.45389,0.0,0.02291411,0.14981695,339.53064,54646776.0,41543177.0,377000000000.0
Colombia,2005,15.562342,49.94,220.05911,64.46344,140.03333,1.606,112.30562,0.0,0.027291916,0.14168166,334.3015,60161604.0,42128977.0,394000000000.0
Colombia,2006,44.330044,53.34,261.50226,67.64682,149.5254,1.659,121.09442,0.0,0.0,0.17920749,385.98672,62304364.0,42691081.0,420000000000.0
Colombia,2007,39.03194,54.79,263.73776,71.61633,153.0895,1.619,125.09955,0.0,0.0,0.14107278,392.2712,60491492.0,43235374.0,449000000000.0
Colombia,2008,51.6421,55.48,275.28943,72.751144,150.89616,1.626,129.71477,0.0,0.0,0.15151305,408.47995,66963988.0,43758804.0,464000000000.0
Colombia,2009,47.50083,56.75,282.66748,83.79319,151.37347,3.203,114.047005,0.0,0.0,0.1611614,403.78226,72460616.0,44271541.0,471000000000.0
Colombia,2010,55.907337,60.23,303.13828,87.45138,159.77957,3.543,112.57043,0.0,0.0,0.10705388,424.601,76266460.0,44777325.0,490000000000.0
Colombia,2011,45.266426,61.7,298.92303,85.14971,168.5069,4.4,133.59468,0.0,0.0,0.113855,443.7966,76224170.0,45259614.0,521000000000.0
Colombia,2012,54.560337,63.06,329.3272,94.65898,180.10788,4.712,130.46597,0.0,0.0,0.15040806,471.93307,80255270.0,45715807.0,542000000000.0
Colombia,2013,58.69,73.51,352.07034,104.77255,188.60779,4.298,120.907135,0.0,0.0,0.15705167,485.0396,88104664.0,46151584.0,570000000000.0
Colombia,2014,62.166916,70.46,375.77335,113.840614,199.76581,5.519,121.21036,0.0,0.0,0.19026083,510.58585,94077870.0,46565426.0,595000000000.0
Colombia,2015,57.779972,77.97,349.08905,112.117294,179.1918,5.819,120.327126,0.0,0.0,0.18413861,483.40317,98063710.0,46969937.0,613000000000.0
Colombia,2016,63.54703,76.17,404.98053,120.68478,220.7487,6.365,125.25303,0.0,0.0,0.13622722,544.61725,94208056.0,47437513.0,626000000000.0
Colombia,2017,48.428135,78.47,383.1873,118.30532,216.45381,6.357,152.56572,0.0,0.013306444,0.008173944,549.7021,86610450.0,48131076.0,634000000000.0
Colombia,2018,45.462593,78.21,392.41602,127.299385,219.65404,6.764,149.88373,0.0,0.03174861,0.11493027,558.41876,86730980.0,49024463.0,650000000000.0
Colombia,2019,53.641968,78.78,401.76218,128.70773,219.41248,7.802,143.49442,0.0,0.34810638,0.16690972,563.1924,94497930.0,49907987.0,671000000000.0
Colombia,2020,47.47986,78.0,363.88287,131.22676,185.17624,9.004,130.8873,0.0,0.50109607,0.026578056,512.58594,89731500.0,50629997.0,622000000000.0
Colombia,2021,31.458893,84.42,396.64545,126.26629,238.92026,9.526,158.29971,0.0,0.8452127,0.15823056,574.74524,94323270.0,51188174.0,691000000000.0
Colombia,2022,28.352535,85.21,421.40585,125.85035,267.20297,9.275,167.73596,0.0,1.31032,0.19522221,610.0674,98292510.0,51737944.0,743000000000.0
Croatia,1990,9.403425,8.81,89.20179,25.522749,54.275616,0.035,11.583118,0.0,0.0,0.0,100.82002,22874490.0,4835068.0,58374078464.0
Croatia,1991,5.287114,8.58,67.419365,23.636,38.496254,0.032,16.338253,0.0,0.0,0.0,83.78954,16992688.0,4825159.0,46751293440.0
Croatia,1992,4.6473246,8.9,67.64407,24.5005,38.496254,0.019,12.860242,0.0,0.0,0.0,80.523476,16374968.0,4782238.0,41906544640.0
Croatia,1993,3.9496522,9.54,70.49165,25.8685,40.6735,0.061,13.45371,0.0,0.0,0.0,84.00601,16807774.0,4729737.0,39138893824.0
Croatia,1994,2.472189,8.74,68.77319,24.338999,41.96201,0.019,16.07094,0.0,0.0,0.0,84.86329,16051529.0,4675515.0,42079801344.0
Croatia,1995,2.0324702,9.24,71.01694,22.494999,46.489468,0.029,16.803978,0.0,0.0,0.0,87.84965,16811348.0,4619361.0,45617098752.0
Croatia,1996,1.6641833,11.14,70.96239,25.207249,44.09095,0.029,23.24992,0.0,0.0,0.0,94.241035,17335912.0,4562291.0,48751845376.0
Croatia,1997,2.8291137,10.21,76.04705,26.12975,47.08819,0.003,17.308441,0.0,0.0,0.0,93.35869,18566836.0,4504629.0,52770091008.0
Croatia,1998,2.7048588,11.44,80.897385,25.117998,53.07453,0.029,17.805216,0.0,0.0,0.0,98.73133,19038722.0,4445669.0,54840836096.0
Croatia,1999,2.39899,12.96,80.41928,25.467499,52.552788,0.029,21.66645,0.0,0.0,0.0,102.114456,20081424.0,4385822.0,55058849792.0
Croatia,2000,5.0206594,11.21,77.46547,25.6955,46.74931,0.003,19.081156,0.0,0.0,0.0,96.54981,19652270.0,4326105.0,57398796288.0
Croatia,2001,5.5889707,12.75,80.421455,26.925,47.907486,0.0,21.094494,0.0,0.0,0.0,101.515945,20776024.0,4301078.0,57633267712.0
Croatia,2002,6.793734,12.69,84.54285,27.567,50.18211,0.0,17.079268,0.0,0.0,0.0,101.62211,21916044.0,4305783.0,61317058560.0
Croatia,2003,7.555883,13.16,90.4913,27.401749,55.533672,0.0,15.828297,0.0,0.0,0.0,106.3196,23227370.0,4306682.0,65731227648.0
Croatia,2004,8.023571,13.87,88.54533,28.418333,52.103424,0.013,21.977207,0.0,0.0,0.005763306,110.54107,22854530.0,4310054.0,69483831296.0
Croatia,2005,7.95114,13.05,89.06604,27.48239,53.632507,0.045,20.145546,0.0,0.0,0.028634166,109.284904,23297976.0,4313946.0,73522774016.0
Croatia,2006,7.381305,12.91,89.03258,27.17922,54.472054,0.035,18.828043,0.0,0.0,0.054062776,107.94981,23499118.0,4315802.0,78256431104.0
Croatia,2007,8.013639,12.54,95.01379,31.229944,55.770203,0.022,13.289252,0.0,0.0,0.098683886,108.45485,24804672.0,4315957.0,83591430144.0
Croatia,2008,8.246868,12.78,91.40181,30.270388,52.884552,0.067,16.242136,0.0,0.0,0.11212139,107.86448,23520154.0,4314634.0,86620962816.0
Croatia,2009,5.893177,13.35,85.492805,27.949888,51.64974,0.064,20.689531,0.0,0.000254137,0.151365,106.488785,21756484.0,4310537.0,81451696128.0
Croatia,2010,7.9398127,14.79,82.44185,30.614166,43.887875,0.105,25.330496,0.0,0.000333069,0.38608304,108.26423,20986248.0,4301152.0,81303797760.0
Croatia,2011,8.172656,11.23,79.79889,29.891666,41.734562,0.173,13.881237,0.0,0.000377936,0.55448973,94.44827,20620634.0,4280827.0,82302803968.0
Croatia,2012,7.329214,10.57,72.79537,28.066055,37.400105,0.3,13.262467,0.0,0.006591611,0.90140027,87.5947,19056300.0,4259234.0,80383803392.0
Croatia,2013,7.852052,13.94,70.367516,26.537943,35.97752,0.401,23.497734,0.0,0.030750832,1.4098231,96.07299,18406078.0,4242404.0,80064094208.0
Croatia,2014,7.5210743,13.43,68.66936,23.485712,37.66257,0.525,24.39846,0.0,0.09528972,1.9775602,96.00875,17657192.0,4219485.0,79720243200.0
Croatia,2015,7.0444655,11.24,70.38391,24.21231,39.127132,0.847,17.209806,0.0,0.15421028,2.1444001,91.01988,17803006.0,4183732.0,81731108864.0
Croatia,2016,7.570932,12.6,72.107635,25.243532,39.293175,1.377,18.343327,0.0,0.17545584,2.7151802,94.73056,18089980.0,4136438.0,84640153600.0
Croatia,2017,4.5628443,11.77,75.561066,28.99667,42.00155,1.678,14.124532,0.0,0.20944361,3.2041936,94.7834,18719100.0,4079198.0,87528488960.0
Croatia,2018,4.248253,13.52,71.60204,26.658365,40.695423,2.138,20.37448,0.0,0.198165,3.533104,98.16044,17702566.0,4024868.0,89979863040.0
Croatia,2019,4.8999634,12.65,72.604904,27.981422,39.723515,3.036,15.357438,0.0,0.21904917,3.867762,95.81319,17830288.0,3986338.0,93057982464.0
Croatia,2020,4.200651,13.23,67.61569,29.368093,34.046947,3.359,14.871099,0.0,0.25081053,4.519056,91.37846,16881604.0,3953957.0,85073362944.0
Croatia,2021,4.8303576,15.11,69.07713,28.251804,35.994972,3.736,18.650887,0.0,0.3896233,5.395065,98.31208,17410670.0,3924607.0,96194363392.0
Croatia,2022,4.727455,14.24,68.93141,24.805115,39.398846,3.785,14.234174,0.0,0.39602387,5.5735326,93.16731,17608212.0,3907031.0,102000000000.0
Czechia,1990,345.94446,62.27,507.60083,61.030746,100.62564,0.0,3.4330645,35.71012,0.0,0.0,546.744,164250460.0,10301990.0,146000000000.0
Czechia,1991,316.91354,60.3,459.99417,58.889748,84.19088,0.0,3.2201612,34.42473,0.0,0.0,497.63907,148883280.0,10304419.0,130000000000.0
Czechia,1992,295.92255,59.05,444.05426,67.4505,80.68122,0.0,4.1456985,34.759556,0.0,0.0,482.9794,145705810.0,10312449.0,131000000000.0
Czechia,1993,287.87985,58.67,438.49524,68.93175,81.68363,0.514,4.048118,35.8293,0.0,0.0,478.92923,140124100.0,10320402.0,133000000000.0
Czechia,1994,272.46667,58.4,424.2693,67.32975,84.47287,1.025,4.317204,36.822433,0.0,0.0,466.515,132668120.0,10322332.0,139000000000.0
Czechia,1995,272.72382,60.58,444.11426,76.19525,95.19518,1.293,5.9198923,34.702805,0.0,0.0,486.21396,131622310.0,10312040.0,150000000000.0
Czechia,1996,272.11865,63.83,459.45032,87.687,99.64469,0.932,5.8223114,36.462063,0.0,0.0,502.92194,135018770.0,10296139.0,158000000000.0
Czechia,1997,255.68047,64.21,439.89252,89.18874,95.0233,1.577,5.023925,35.451912,0.0,0.0,482.31992,130941740.0,10280049.0,159000000000.0
Czechia,1998,237.00223,64.62,424.46793,89.38025,98.08545,1.875,4.127957,37.39277,0.0,0.0,468.27097,125715920.0,10265431.0,160000000000.0
Czechia,1999,215.9442,64.17,403.44437,89.8605,97.63967,2.16,4.970699,37.900684,0.0,0.0,448.98697,116672030.0,10251383.0,165000000000.0
Czechia,2000,246.71695,72.9,428.37277,87.22675,94.429085,1.675,5.1983867,38.56183,0.0,0.0,474.50375,127236140.0,10236809.0,174000000000.0
Czechia,2001,242.13039,74.22,435.4642,93.413994,99.91982,1.668,6.0342164,41.579594,0.0,0.000587558,485.27197,127144510.0,10231941.0,182000000000.0
Czechia,2002,237.63068,76.0,424.6539,90.2725,96.75073,1.608,7.2737355,52.48386,0.0,0.004670139,486.75656,123967850.0,10239474.0,187000000000.0
Czechia,2003,241.5218,82.79,436.25784,91.20475,103.53131,1.566,4.0108714,72.00013,0.0,0.011310472,514.5501,127571890.0,10248907.0,196000000000.0
Czechia,2004,241.88832,83.79,446.54657,90.57324,114.08501,2.277,5.8186316,72.793625,0.000288164,0.028528333,527.8245,128291810.0,10261454.0,209000000000.0
Czechia,2005,233.69691,81.93,442.445,89.590996,119.157104,2.336,6.8146667,67.94453,0.000194712,0.06093333,519.63196,125690856.0,10280158.0,225000000000.0
Czechia,2006,241.97527,83.66,447.79843,88.312744,117.510414,2.931,7.2566357,71.11837,0.000483719,0.14049195,529.4554,126537100.0,10304594.0,244000000000.0
Czechia,2007,241.51474,87.77,442.39252,84.1855,116.69226,3.816,5.9080567,71.01469,0.004959639,0.35372972,523.70526,128366410.0,10337541.0,261000000000.0
Czechia,2008,229.0496,83.28,429.70972,83.428246,117.231865,4.626,5.688499,71.59531,0.03635361,0.6875116,513.6187,122934900.0,10378296.0,272000000000.0
Czechia,2009,211.57613,81.64,403.8886,79.1335,113.17898,5.901,6.785193,72.913506,0.24801248,0.8044883,492.81097,114982536.0,10420986.0,262000000000.0
Czechia,2010,218.38116,85.22,419.10333,93.84875,106.87343,6.903,7.7424045,74.54473,1.7089294,0.9311872,513.649,117476264.0,10464035.0,271000000000.0
Czechia,2011,214.98866,86.64,402.46118,79.1905,108.28204,8.63,5.415283,74.86952,6.0194335,1.0951942,501.97574,115189176.0,10495508.0,279000000000.0
Czechia,2012,206.14917,86.58,392.82156,79.7365,106.93589,10.763,5.8379726,79.78752,5.891388,1.1401433,499.4383,111287340.0,10507338.0,277000000000.0
Czechia,2013,196.5045,85.91,379.32996,80.78675,102.03872,12.963,7.452674,80.40818,5.5398316,1.3096149,490.22104,106722490.0,10511164.0,277000000000.0
Czechia,2014,190.43582,84.98,370.3104,71.898,107.97657,14.887,5.173733,78.83374,5.763165,1.2910057,479.9369,104246040.0,10517222.0,283000000000.0
Czechia,2015,189.86116,82.49,370.1322,75.3945,104.87653,15.297,4.8349276,69.36118,6.1057324,1.5420272,470.71613,105000920.0,10524419.0,298000000000.0
Czechia,2016,191.26581,82.0,371.33807,81.59975,98.47254,15.216,5.3580613,61.92072,5.7133794,1.3303813,464.37427,106648410.0,10531947.0,306000000000.0
Czechia,2017,187.27791,85.76,386.32162,83.74774,115.29597,15.848,4.975373,72.372574,5.84661,1.5729246,490.5819,107745840.0,10541343.0,322000000000.0
Czechia,2018,186.01262,86.84,381.9547,79.82825,116.113846,15.406,4.3059697,75.96509,6.195217,1.6121203,489.02423,106335550.0,10548935.0,332000000000.0
Czechia,2019,167.36311,85.72,368.21613,83.2495,117.60352,16.059,5.2948103,76.50683,6.030454,1.8452703,477.90494,101008820.0,10554871.0,342000000000.0
Czechia,2020,145.43529,80.1,332.54346,84.62375,102.48443,16.641,5.6314344,75.71436,5.8757143,1.8359956,442.5676,91673770.0,10550130.0,323000000000.0
Czechia,2021,150.68779,83.66,354.34586,90.69425,112.96381,17.187,6.306805,77.164536,5.63166,1.5740727,466.40598,96645176.0,10530683.0,335000000000.0
Czechia,2022,154.45932,83.74,343.7803,73.764496,115.55648,17.251,5.4579463,77.61024,5.9921026,1.672035,455.73114,95107760.0,10673216.0,343000000000.0
